ID,Product Name,Description,Price,Supplier Name,Supplier Contact,Category Name,Category Description,Image,Amount
644,Basic Product,Standard quality product with good value for money.,6.84,Wipro Limited,support@wiprolimited.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/644/400/300,5499.36
645,Organic Honey,100% natural ingredients. No artificial preservatives.,6.96,Birla Corporation,support@birlacorporation.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/645/400/300,4363.92
645,Organic Honey,100% natural ingredients. No artificial preservatives.,6.96,Bajaj Electronics,support@bajajelectronics.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/645/400/300,4363.92
646,Basic Product,Standard quality product with good value for money.,3.01,Wipro Limited,support@wiprolimited.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/646/400/300,2064.86
646,Basic Product,Standard quality product with good value for money.,3.01,Bajaj Electronics,support@bajajelectronics.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/646/400/300,2064.86
646,Basic Product,Standard quality product with good value for money.,3.01,Hindustan Unilever,support@hindustanunilever.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/646/400/300,2064.86
647,Basic Product,Standard quality product with good value for money.,9.19,Godrej Industries,support@godrejindustries.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/647/400/300,5504.81
648,Basic Product,Standard quality product with good value for money.,5.31,Wipro Limited,support@wiprolimited.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/648/400/300,2070.90
648,Basic Product,Standard quality product with good value for money.,5.31,Patanjali Ayurved,support@patanjaliayurved.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/648/400/300,2070.90
649,Generic Item,Standard quality product with good value for money.,8.49,Reliance Industries,support@relianceindustries.in,Automotive,Quality Automotive from trusted brands,https://picsum.photos/seed/649/400/300,5671.32
650,Generic Item,Standard quality product with good value for money.,1.17,Patanjali Ayurved,support@patanjaliayurved.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/650/400/300,1067.04
650,Generic Item,Standard quality product with good value for money.,1.17,Asian Paints,support@asianpaints.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/650/400/300,1067.04
651,Basic Product,Standard quality product with good value for money.,7.45,Reliance Industries,support@relianceindustries.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/651/400/300,916.35
651,Basic Product,Standard quality product with good value for money.,7.45,Godrej Industries,support@godrejindustries.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/651/400/300,916.35
652,Generic Item,Standard quality product with good value for money.,8.93,Reliance Industries,support@relianceindustries.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/652/400/300,6608.20
652,Generic Item,Standard quality product with good value for money.,8.93,ITC Limited,support@itclimited.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/652/400/300,6608.20
652,Generic Item,Standard quality product with good value for money.,8.93,Bharti Airtel,support@bhartiairtel.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/652/400/300,6608.20
653,Winter Jacket,Comfortable fit with premium fabric quality. Machine washable.,10.89,Asian Paints,support@asianpaints.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/653/400/300,980.10
654,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,389.41,Reliance Industries,support@relianceindustries.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/654/400/300,34268.08
654,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,389.41,Birla Corporation,support@birlacorporation.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/654/400/300,34268.08
654,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,389.41,ITC Limited,support@itclimited.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/654/400/300,34268.08
655,Basic Product,Standard quality product with good value for money.,7.52,Reliance Industries,support@relianceindustries.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/655/400/300,2820.00
655,Basic Product,Standard quality product with good value for money.,7.52,Infosys Solutions,support@infosyssolutions.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/655/400/300,2820.00
656,Generic Item,Standard quality product with good value for money.,7.74,Birla Corporation,support@birlacorporation.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/656/400/300,1965.96
656,Generic Item,Standard quality product with good value for money.,7.74,Wipro Limited,support@wiprolimited.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/656/400/300,1965.96
656,Generic Item,Standard quality product with good value for money.,7.74,Bharti Airtel,support@bhartiairtel.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/656/400/300,1965.96
657,Samsung Galaxy S23,High-quality device with premium features. Includes warranty and after-sales support.,1186.73,Hindustan Unilever,support@hindustanunilever.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/657/400/300,66456.88
658,Basic Product,Standard quality product with good value for money.,2.68,Bajaj Electronics,support@bajajelectronics.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/658/400/300,790.60
658,Basic Product,Standard quality product with good value for money.,2.68,Godrej Industries,support@godrejindustries.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/658/400/300,790.60
658,Basic Product,Standard quality product with good value for money.,2.68,Dabur India,support@daburindia.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/658/400/300,790.60
659,Basic Product,Standard quality product with good value for money.,4.46,ITC Limited,support@itclimited.in,Sports & Fitness,Quality Sports & Fitness from trusted brands,https://picsum.photos/seed/659/400/300,4223.62
660,Basic Product,Standard quality product with good value for money.,9.40,Reliance Industries,support@relianceindustries.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/660/400/300,3167.80
660,Basic Product,Standard quality product with good value for money.,9.40,Infosys Solutions,support@infosyssolutions.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/660/400/300,3167.80
660,Basic Product,Standard quality product with good value for money.,9.40,Godrej Industries,support@godrejindustries.in,Toys & Games,Quality Toys & Games from trusted brands,https://picsum.photos/seed/660/400/300,3167.80
661,Rich Dad Poor Dad,Bestseller with excellent reader reviews. Available in paperback and hardcover.,5.90,Godrej Industries,support@godrejindustries.in,Books,Quality Books from trusted brands,https://picsum.photos/seed/661/400/300,4289.30
662,iPad Air,High-quality device with premium features. Includes warranty and after-sales support.,843.81,Tata Enterprises,support@tataenterprises.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/662/400/300,434562.15
662,iPad Air,High-quality device with premium features. Includes warranty and after-sales support.,843.81,Wipro Limited,support@wiprolimited.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/662/400/300,434562.15
662,iPad Air,High-quality device with premium features. Includes warranty and after-sales support.,843.81,Hindustan Unilever,support@hindustanunilever.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/662/400/300,434562.15
663,iPhone 14,High-quality device with premium features. Includes warranty and after-sales support.,883.02,ITC Limited,support@itclimited.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/663/400/300,763812.30
663,iPhone 14,High-quality device with premium features. Includes warranty and after-sales support.,883.02,Dabur India,support@daburindia.in,Electronics,Quality Electronics from trusted brands,https://picsum.photos/seed/663/400/300,763812.30
664,Formal Shirt,Comfortable fit with premium fabric quality. Machine washable.,33.61,Tata Enterprises,support@tataenterprises.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/664/400/300,6654.78
664,Formal Shirt,Comfortable fit with premium fabric quality. Machine washable.,33.61,Hindustan Unilever,support@hindustanunilever.in,Clothing,Quality Clothing from trusted brands,https://picsum.photos/seed/664/400/300,6654.78
665,Generic Item,Standard quality product with good value for money.,2.87,Birla Corporation,support@birlacorporation.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/665/400/300,1997.52
666,Generic Item,Standard quality product with good value for money.,3.04,HCL Technologies,support@hcltechnologies.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/666/400/300,2954.88
666,Generic Item,Standard quality product with good value for money.,3.04,Patanjali Ayurved,support@patanjaliayurved.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/666/400/300,2954.88
666,Generic Item,Standard quality product with good value for money.,3.04,Asian Paints,support@asianpaints.in,Home & Kitchen,Quality Home & Kitchen from trusted brands,https://picsum.photos/seed/666/400/300,2954.88
667,Basic Product,Standard quality product with good value for money.,9.53,Mahindra Supplies,support@mahindrasupplies.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/667/400/300,8672.30
667,Basic Product,Standard quality product with good value for money.,9.53,Infosys Solutions,support@infosyssolutions.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/667/400/300,8672.30
667,Basic Product,Standard quality product with good value for money.,9.53,Dabur India,support@daburindia.in,Beauty & Personal Care,Quality Beauty & Personal Care from trusted brands,https://picsum.photos/seed/667/400/300,8672.30
668,Generic Item,Standard quality product with good value for money.,5.42,Hindustan Unilever,support@hindustanunilever.in,Health & Wellness,Quality Health & Wellness from trusted brands,https://picsum.photos/seed/668/400/300,3317.04
669,Organic Honey,100% natural ingredients. No artificial preservatives.,2.53,Bajaj Electronics,support@bajajelectronics.in,Food,Quality Food from trusted brands,https://picsum.photos/seed/669/400/300,2246.64
